route_id;route_short_name;route_long_name;route_type;route_color;route_url;shape;id_ilico;operatorname;networkname;url;long_name_first;geo_point_2d
IDFM:C00632;2234;2234;Bus;640082;;"{""coordinates"": [[[2.783909542607089, 48.87088132354778], [2.79384862800287, 48.87065603945577], [2.805508301526986, 48.87693474776956], [2.8131152461786817, 48.87719867058334], [2.8143173245192235, 48.872739971132674], [2.811727619260824, 48.868805932750284], [2.8123063850577856, 48.86708015838543], [2.815753547162901, 48.867544164959746], [2.818034123500516, 48.86247550897372], [2.81454264756836, 48.859232597630836], [2.8168807459256655, 48.85323770970563], [2.8180703641913345, 48.85209737973882], [2.8203256228437437, 48.85015823980069], [2.824455220429501, 48.84999349747802], [2.829228740875718, 48.848768325314154], [2.8231989766907413, 48.84672708050604], [2.8182685060001837, 48.84608116743217], [2.816083797019458, 48.84736387271583], [2.8122081310716602, 48.8489586600762], [2.8015397455986637, 48.84499337430865], [2.7946384247185945, 48.84321903218124], [2.789412956985741, 48.84156416385101], [2.784059053372761, 48.84139273874381], [2.7826654331382397, 48.84559010898371], [2.7869237138378957, 48.85055308301438], [2.7861926522867297, 48.85270117333674], [2.7841466897684413, 48.85642070926922], [2.7794160274497277, 48.85676281896551], [2.7736032337338297, 48.855205123581236]], [[2.773862252019471, 48.85518762684568], [2.778666555707317, 48.85673445534865], [2.784460671980215, 48.85629536980551], [2.786425909591751, 48.85231487908261], [2.786788655873719, 48.85025606378839], [2.782665808175457, 48.84550017634047], [2.784264393613361, 48.841159281703504], [2.7896854181682165, 48.84157363652954], [2.7954417531799804, 48.84336430203314], [2.8014315617576067, 48.84477735482611], [2.8121542721494963, 48.84877870958895], [2.815250641767151, 48.84791118074542], [2.81649971399085, 48.845341015213926], [2.8254429575729536, 48.84396043237753], [2.828541942011289, 48.84628519127422], [2.8282727922651194, 48.84939648743718], [2.8244549174788665, 48.850083429876854], [2.820080334440065, 48.85015787120425], [2.818357014860818, 48.85196291619246], [2.8161415689431037, 48.85416288166114], [2.815087572426588, 48.859305386573965], [2.8183332386848097, 48.862691799815174], [2.8163665923455286, 48.86765302481359], [2.8126194256480765, 48.86721554610873], [2.8121349254373027, 48.869265222541], [2.8142906997046206, 48.872560067758634], [2.8131405787198744, 48.87773829400149], [2.804979028505991, 48.87627739232592], [2.7957974388715856, 48.87082125619107], [2.7835432952053356, 48.870439998500835]], [[2.784059053372761, 48.84139273874381], [2.7826654331382397, 48.84559010898371], [2.7869237138378957, 48.85055308301438], [2.7861926522867297, 48.85270117333674], [2.7841466897684413, 48.85642070926922], [2.7794160274497277, 48.85676281896551], [2.7736032337338297, 48.855205123581236]], [[2.773862252019471, 48.85518762684568], [2.778666555707317, 48.85673445534865], [2.784460671980215, 48.85629536980551], [2.786425909591751, 48.85231487908261], [2.786788655873719, 48.85025606378839], [2.782665808175457, 48.84550017634047], [2.784264393613361, 48.841159281703504]]], ""type"": ""MultiLineString""}";C00632;Transdev Marne-la-Vallée;Marne-la-Vallée;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250808T080918Z-4545c8e9-1939-4d03-b8c2-f3c23db03b7f.pdf;2;48.855960912499505, 2.8006118115985754
IDFM:C02317;T9;T9;Tram;3C91DC;;"{""coordinates"": [[[2.3651093131296355, 48.81946912322122], [2.368276374859964, 48.81549264502201], [2.370571320300874, 48.81265370236395], [2.374816625508716, 48.80726167021094], [2.377777881154749, 48.80329282241969], [2.3814388386870005, 48.798832845790145], [2.3861926273210377, 48.79284038892166], [2.388057013379568, 48.790565474335686], [2.3919526005440157, 48.78567462213213], [2.393724871435947, 48.78308434646516], [2.3963352252769674, 48.77861851256973], [2.399393905543155, 48.77299461822559], [2.4028211412784803, 48.768397800176395], [2.405757099348053, 48.76387937297847], [2.408761583192876, 48.75927125525871], [2.411835268413899, 48.75451048437987], [2.416894665176663, 48.75214281888013], [2.4162591214889795, 48.74694100511824], [2.4086095847731377, 48.745068516359545]], [[2.416962470398787, 48.752161138532664], [2.411903074935481, 48.75452880686754], [2.4088294966633867, 48.75928058568415], [2.4058114140142677, 48.76388863739736], [2.4028754601253026, 48.76840706589385], [2.3994346219356824, 48.773003817060946], [2.396376049546435, 48.77861871883316], [2.3937654902147045, 48.78310254068291], [2.392020440579232, 48.78569295540971], [2.3887464240152285, 48.78981350576979], [2.3862332510685254, 48.79285858554383], [2.3815065855064894, 48.79886017822017], [2.377859246357863, 48.80332022767745], [2.3748975641912837, 48.80732505068007], [2.3706933301011173, 48.8126993138848], [2.368330409802912, 48.81552890581726], [2.3652042061445444, 48.81950560222635]], [[2.4086234896925025, 48.74504160219203], [2.416286723353616, 48.746905162756086], [2.416962470398787, 48.752161138532664], [2.411903074935481, 48.75452880686754], [2.4088294966633867, 48.75928058568415], [2.4058114140142677, 48.76388863739736], [2.4028754601253026, 48.76840706589385], [2.3994346219356824, 48.773003817060946], [2.396376049546435, 48.77861871883316], [2.3937654902147045, 48.78310254068291], [2.392020440579232, 48.78569295540971], [2.3887464240152285, 48.78981350576979], [2.3862332510685254, 48.79285858554383], [2.3815065855064894, 48.79886017822017], [2.377859246357863, 48.80332022767745], [2.3748975641912837, 48.80732505068007], [2.3706933301011173, 48.8126993138848], [2.368330409802912, 48.81552890581726], [2.3652042061445444, 48.81950560222635]], [[2.3651093131296355, 48.81946912322122], [2.368276374859964, 48.81549264502201], [2.370571320300874, 48.81265370236395], [2.374816625508716, 48.80726167021094], [2.377777881154749, 48.80329282241969], [2.3814388386870005, 48.798832845790145], [2.3861926273210377, 48.79284038892166], [2.388057013379568, 48.790565474335686], [2.3919526005440157, 48.78567462213213], [2.393724871435947, 48.78308434646516], [2.3963352252769674, 48.77861851256973], [2.399393905543155, 48.77299461822559], [2.4028211412784803, 48.768397800176395], [2.405757099348053, 48.76387937297847], [2.408761583192876, 48.75927125525871], [2.411835268413899, 48.75451048437987], [2.416894665176663, 48.75214281888013]]], ""type"": ""MultiLineString""}";C02317;Keolis Ouest Val-de-Marne;;https://ilico.iledefrance-mobilites.fr/uploads/plans/20240712T064559Z-2550671e-6864-46a4-9ad7-361deccc5037.pdf;T;48.7826210527907, 2.392573045488876
IDFM:C00324;1;1;Bus;8CE39C;;"{""coordinates"": [[[2.096495997516836, 48.897489041619565], [2.097567687328009, 48.89468216465885], [2.101803614175152, 48.897403058532454], [2.1065164178745417, 48.89779805039364], [2.11179477743879, 48.897828320900416], [2.1154971537765292, 48.89748699182497], [2.120627467537282, 48.89658945574344], [2.126442534698436, 48.895516828598325], [2.1329145292126026, 48.894295789702596], [2.1447079396205377, 48.89209626901238], [2.1531625940469366, 48.8905105585651], [2.1580797808051386, 48.889214202499325], [2.1700363291868148, 48.886905418316104], [2.1791026531879694, 48.888802582620926], [2.173256147424863, 48.88681977263956]], [[2.1759193488517763, 48.91759530796629], [2.1712421770920263, 48.91482011412176], [2.1765636070422243, 48.909649721026085], [2.1747875734270483, 48.907218307798715], [2.170502127567754, 48.905605886949324], [2.168052091581511, 48.90440177737852], [2.1603730033778277, 48.902621472644555], [2.1556209896532272, 48.90291182586972], [2.152378870209398, 48.90262811813954], [2.152060763779523, 48.91043206789756], [2.1502139091169683, 48.91240649579131], [2.146691849437424, 48.905861313522244], [2.142012848258821, 48.9041821066041], [2.1366168120925835, 48.902983187420006], [2.133439734407954, 48.90453408198993], [2.1265843226843923, 48.90495194262006], [2.1211583968837284, 48.903922982137686], [2.124457491688169, 48.90649226611713], [2.1195043696567897, 48.90976551007542], [2.114591198559217, 48.902633526747856], [2.111437252902215, 48.897996544128624], [2.1068673232463215, 48.89801651061733], [2.106011943121527, 48.89540202544894], [2.1042782359986467, 48.89152187078216], [2.076635121307304, 48.89443265365491], [2.0647833882872133, 48.894367661702205], [2.0616201655611315, 48.897328765925856]], [[2.1731170740829633, 48.88698968792305], [2.1581320009614195, 48.88935846492753], [2.152722260867627, 48.890750266762495], [2.1425986078839387, 48.89263877808533], [2.1343758778214057, 48.894180453880516], [2.128260030285486, 48.89531423021191], [2.1212545339212947, 48.896612045558534], [2.1156300273534936, 48.89769482221307], [2.111437252902215, 48.897996544128624], [2.1062820888934692, 48.89794019707886], [2.101529704733181, 48.896281317723044], [2.098544041499989, 48.89658714198616], [2.096495997516836, 48.897489041619565]], [[2.1731170740829633, 48.88698968792305], [2.1581320009614195, 48.88935846492753], [2.152722260867627, 48.890750266762495], [2.1425986078839387, 48.89263877808533], [2.1343758778214057, 48.894180453880516], [2.128260030285486, 48.89531423021191], [2.1156300273534936, 48.89769482221307], [2.111437252902215, 48.897996544128624], [2.1068673232463215, 48.89801651061733], [2.106011943121527, 48.89540202544894], [2.1042782359986467, 48.89152187078216], [2.076635121307304, 48.89443265365491], [2.0647833882872133, 48.894367661702205], [2.0616201655611315, 48.897328765925856]], [[2.0770894734928076, 48.89419333126797], [2.0647833882872133, 48.894367661702205], [2.0616201655611315, 48.897328765925856], [2.104561522420052, 48.891703859565666], [2.1053116960785623, 48.89495611574448], [2.11179477743879, 48.897828320900416], [2.114951682457331, 48.903094854308236], [2.119889993013923, 48.909552503956434], [2.124361096485541, 48.90654552159231], [2.1233786241828616, 48.90574691974756], [2.126640092423488, 48.90488040236834], [2.1333724297819785, 48.904479634872736], [2.136678084048126, 48.902578927462294], [2.135960488203651, 48.89732161087038], [2.135659831270731, 48.89489121636327], [2.1447079396205377, 48.89209626901238], [2.151315467226666, 48.89338437543352], [2.1530731097649163, 48.896850289633385], [2.1526798310589497, 48.90257628756355], [2.155609245738701, 48.90279482958307], [2.1609212177544634, 48.90246343437718], [2.1682701976891448, 48.90441228544355], [2.1702453867765743, 48.905451222470056], [2.1750352558113275, 48.90708511459551], [2.176930803498791, 48.909724190724454], [2.1759193488517763, 48.91759530796629], [2.1712421770920263, 48.91482011412176]], [[2.0770894734928076, 48.89419333126797], [2.0647833882872133, 48.894367661702205], [2.0616201655611315, 48.897328765925856], [2.104561522420052, 48.891703859565666], [2.1053116960785623, 48.89495611574448], [2.11179477743879, 48.897828320900416], [2.114951682457331, 48.903094854308236], [2.119889993013923, 48.909552503956434], [2.124361096485541, 48.90654552159231], [2.1233786241828616, 48.90574691974756], [2.126640092423488, 48.90488040236834], [2.1333724297819785, 48.904479634872736], [2.136678084048126, 48.902578927462294], [2.141878666853874, 48.904046245057984], [2.1460840549172437, 48.90548825532395], [2.1526798310589497, 48.90257628756355], [2.155609245738701, 48.90279482958307], [2.1609212177544634, 48.90246343437718], [2.1682701976891448, 48.90441228544355], [2.1702453867765743, 48.905451222470056], [2.1750352558113275, 48.90708511459551], [2.176930803498791, 48.909724190724454], [2.1759193488517763, 48.91759530796629], [2.1712421770920263, 48.91482011412176]], [[2.0770894734928076, 48.89419333126797], [2.0647833882872133, 48.894367661702205], [2.0616201655611315, 48.897328765925856], [2.104561522420052, 48.891703859565666], [2.1053116960785623, 48.89495611574448], [2.11179477743879, 48.897828320900416], [2.1154971537765292, 48.89748699182497], [2.126442534698436, 48.895516828598325], [2.1329145292126026, 48.894295789702596], [2.1447079396205377, 48.89209626901238], [2.1531625940469366, 48.8905105585651], [2.1580797808051386, 48.889214202499325], [2.1700363291868148, 48.886905418316104]], [[2.0616201655611315, 48.897328765925856], [2.104561522420052, 48.891703859565666], [2.1053116960785623, 48.89495611574448], [2.11179477743879, 48.897828320900416], [2.1154971537765292, 48.89748699182497], [2.126442534698436, 48.895516828598325], [2.1329145292126026, 48.894295789702596], [2.1447079396205377, 48.89209626901238], [2.1531625940469366, 48.8905105585651], [2.1580797808051386, 48.889214202499325], [2.1700363291868148, 48.886905418316104]], [[2.0616201655611315, 48.897328765925856], [2.0647007114425153, 48.89213661778024], [2.0770894734928076, 48.89419333126797], [2.104561522420052, 48.891703859565666], [2.1053116960785623, 48.89495611574448], [2.11179477743879, 48.897828320900416], [2.114951682457331, 48.903094854308236], [2.119889993013923, 48.909552503956434], [2.124361096485541, 48.90654552159231], [2.1233786241828616, 48.90574691974756], [2.126640092423488, 48.90488040236834], [2.1333724297819785, 48.904479634872736], [2.136678084048126, 48.902578927462294], [2.135960488203651, 48.89732161087038], [2.135659831270731, 48.89489121636327], [2.1447079396205377, 48.89209626901238], [2.151315467226666, 48.89338437543352], [2.1530731097649163, 48.896850289633385], [2.1526798310589497, 48.90257628756355], [2.155609245738701, 48.90279482958307], [2.1609212177544634, 48.90246343437718], [2.1682701976891448, 48.90441228544355], [2.1702453867765743, 48.905451222470056], [2.1750352558113275, 48.90708511459551], [2.176930803498791, 48.909724190724454], [2.1759193488517763, 48.91759530796629], [2.1712421770920263, 48.91482011412176]], [[2.0616201655611315, 48.897328765925856], [2.104561522420052, 48.891703859565666], [2.1053116960785623, 48.89495611574448], [2.11179477743879, 48.897828320900416], [2.114951682457331, 48.903094854308236], [2.119889993013923, 48.909552503956434], [2.124361096485541, 48.90654552159231], [2.1233786241828616, 48.90574691974756], [2.126640092423488, 48.90488040236834], [2.1333724297819785, 48.904479634872736], [2.136678084048126, 48.902578927462294], [2.141878666853874, 48.904046245057984], [2.1460840549172437, 48.90548825532395], [2.1526798310589497, 48.90257628756355], [2.155609245738701, 48.90279482958307], [2.1609212177544634, 48.90246343437718], [2.1682701976891448, 48.90441228544355], [2.1702453867765743, 48.905451222470056], [2.1750352558113275, 48.90708511459551], [2.176930803498791, 48.909724190724454], [2.1759193488517763, 48.91759530796629], [2.1712421770920263, 48.91482011412176]]], ""type"": ""MultiLineString""}";C00324;Keolis Argenteuil Boucles de Seine;Argenteuil - Boucles de Seine;https://ilico.iledefrance-mobilites.fr/uploads/plans/20250828T122705Z-943f0183-7590-4fee-9d63-48731d82ebb0.pdf;1;48.89796323119296, 2.122606564196892
IDFM:C01094;57;57;Bus;6E6E00;;"{""coordinates"": [[[2.409788445313429, 48.86337083892758], [2.41118521478351, 48.86039190495362], [2.4114853160058405, 48.85675103680704], [2.4116281608822896, 48.8537569138767], [2.4100507042412516, 48.853452361798766], [2.405317623899535, 48.85261052418458], [2.40103367044088, 48.851833701651735], [2.398884824315576, 48.851454191425326], [2.396678195203058, 48.8490058403075], [2.394574137752798, 48.848302709388626], [2.3903690885818145, 48.84781369225737], [2.3873614106494285, 48.84748355449579], [2.3810472542813246, 48.84674955726791], [2.376988470102093, 48.84658459306092], [2.3714670234661264, 48.8456743421324], [2.3687180371160577, 48.845381066965786], [2.3641637954461068, 48.8433963440852], [2.3609745352783404, 48.839017441055404], [2.3588565985192114, 48.83619109275162], [2.3570741255541408, 48.83379819953883], [2.355760577602508, 48.832055347619445], [2.3540007531707925, 48.83115547795164], [2.352722543757209, 48.82987145867104], [2.3523389284101754, 48.8278547852164], [2.3512006608748632, 48.82518646397872], [2.3530761051403597, 48.82333491358694], [2.3528868736958413, 48.819925242349186], [2.352279868151119, 48.816162538293504], [2.3508966712404393, 48.81568735739247], [2.3472497218627013, 48.81437238820702], [2.3439227097674866, 48.81253741679948], [2.341954279599965, 48.81097065706174], [2.3417367621853598, 48.80986321080831], [2.3384831111875144, 48.81087055543854], [2.3344121156427162, 48.80868942293501], [2.3329218493432418, 48.80809651182427]], [[2.334815085387809, 48.8091233735669], [2.335786601603371, 48.81089157999799], [2.3385253292854924, 48.81076286232761], [2.344236822729579, 48.810299663453556], [2.345976406383904, 48.81165827542622], [2.348129101878471, 48.813747616003745], [2.350124553092395, 48.81426213508396], [2.353460828078157, 48.816474720467205], [2.353077202308252, 48.819953253642], [2.353487610450984, 48.82420054145892], [2.353612677698798, 48.82619783299746], [2.3532549959999343, 48.82867817297096], [2.3545967315903065, 48.83033127347819], [2.356476214736473, 48.832571841350656], [2.3577353093236666, 48.83431439202064], [2.358914740798536, 48.835894613235254], [2.3611404460226013, 48.83882046704462], [2.364586169198418, 48.84339858826224], [2.365936462786417, 48.84328883582449], [2.3722214368125174, 48.8441314061338], [2.3733744947737607, 48.845693341831605], [2.378068772865017, 48.84626644530372], [2.382219611325441, 48.846710648927456], [2.386410657257905, 48.8472178691126], [2.3910919050378334, 48.84776341189988], [2.394630627788645, 48.84813211795075], [2.3969382429252244, 48.84890822248873], [2.3987402181244075, 48.850994795667404], [2.4019325506312295, 48.85188316555582], [2.405563635665293, 48.85254879215319], [2.410079079481562, 48.85335357335282], [2.411531806156562, 48.85746174836092], [2.4104591897171823, 48.86071209391291], [2.409788445313429, 48.86337083892758]], [[2.350124553092395, 48.81426213508396], [2.353460828078157, 48.816474720467205], [2.353077202308252, 48.819953253642], [2.353487610450984, 48.82420054145892], [2.353612677698798, 48.82619783299746], [2.3532549959999343, 48.82867817297096], [2.3545967315903065, 48.83033127347819], [2.356476214736473, 48.832571841350656], [2.3577353093236666, 48.83431439202064], [2.358914740798536, 48.835894613235254], [2.3611404460226013, 48.83882046704462], [2.364586169198418, 48.84339858826224], [2.365936462786417, 48.84328883582449], [2.3722214368125174, 48.8441314061338], [2.3733744947737607, 48.845693341831605], [2.378068772865017, 48.84626644530372], [2.382219611325441, 48.846710648927456], [2.386410657257905, 48.8472178691126], [2.3910919050378334, 48.84776341189988], [2.394630627788645, 48.84813211795075], [2.3969382429252244, 48.84890822248873], [2.3987402181244075, 48.850994795667404], [2.4019325506312295, 48.85188316555582], [2.405563635665293, 48.85254879215319], [2.410079079481562, 48.85335357335282], [2.411531806156562, 48.85746174836092], [2.4104591897171823, 48.86071209391291], [2.409788445313429, 48.86337083892758]], [[2.3540007531707925, 48.83115547795164], [2.352722543757209, 48.82987145867104], [2.3523389284101754, 48.8278547852164], [2.3512006608748632, 48.82518646397872], [2.3530761051403597, 48.82333491358694], [2.3528868736958413, 48.819925242349186], [2.352279868151119, 48.816162538293504], [2.3508966712404393, 48.81568735739247], [2.3472497218627013, 48.81437238820702], [2.3439227097674866, 48.81253741679948], [2.341954279599965, 48.81097065706174], [2.3417367621853598, 48.80986321080831], [2.3384831111875144, 48.81087055543854], [2.3344121156427162, 48.80868942293501], [2.3329218493432418, 48.80809651182427]], [[2.334815085387809, 48.8091233735669], [2.335786601603371, 48.81089157999799], [2.3385253292854924, 48.81076286232761], [2.344236822729579, 48.810299663453556], [2.345976406383904, 48.81165827542622], [2.348129101878471, 48.813747616003745], [2.350124553092395, 48.81426213508396], [2.353460828078157, 48.816474720467205], [2.353077202308252, 48.819953253642], [2.353487610450984, 48.82420054145892], [2.353612677698798, 48.82619783299746], [2.3532549959999343, 48.82867817297096], [2.3545967315903065, 48.83033127347819], [2.356476214736473, 48.832571841350656], [2.3577353093236666, 48.83431439202064], [2.358914740798536, 48.835894613235254], [2.3611404460226013, 48.83882046704462], [2.364586169198418, 48.84339858826224], [2.365936462786417, 48.84328883582449], [2.3722214368125174, 48.8441314061338], [2.3733744947737607, 48.845693341831605]], [[2.356476214736473, 48.832571841350656], [2.3577353093236666, 48.83431439202064], [2.358914740798536, 48.835894613235254], [2.3611404460226013, 48.83882046704462], [2.364586169198418, 48.84339858826224], [2.365936462786417, 48.84328883582449], [2.3722214368125174, 48.8441314061338], [2.3733744947737607, 48.845693341831605], [2.378068772865017, 48.84626644530372], [2.382219611325441, 48.846710648927456], [2.386410657257905, 48.8472178691126], [2.3910919050378334, 48.84776341189988], [2.394630627788645, 48.84813211795075], [2.3969382429252244, 48.84890822248873], [2.3987402181244075, 48.850994795667404], [2.4019325506312295, 48.85188316555582], [2.405563635665293, 48.85254879215319], [2.410079079481562, 48.85335357335282], [2.411531806156562, 48.85746174836092], [2.4104591897171823, 48.86071209391291], [2.409788445313429, 48.86337083892758]], [[2.3714670234661264, 48.8456743421324], [2.3687180371160577, 48.845381066965786], [2.3641637954461068, 48.8433963440852], [2.3609745352783404, 48.839017441055404], [2.3588565985192114, 48.83619109275162], [2.3570741255541408, 48.83379819953883], [2.355760577602508, 48.832055347619445], [2.3540007531707925, 48.83115547795164], [2.352722543757209, 48.82987145867104], [2.3523389284101754, 48.8278547852164], [2.3512006608748632, 48.82518646397872], [2.3530761051403597, 48.82333491358694], [2.3528868736958413, 48.819925242349186], [2.352279868151119, 48.816162538293504], [2.3508966712404393, 48.81568735739247], [2.3472497218627013, 48.81437238820702], [2.3439227097674866, 48.81253741679948], [2.341954279599965, 48.81097065706174], [2.3417367621853598, 48.80986321080831], [2.3384831111875144, 48.81087055543854], [2.3344121156427162, 48.80868942293501], [2.3329218493432418, 48.80809651182427]]], ""type"": ""MultiLineString""}";C01094;RATP;;https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/busratp/plan-de-ligne_busratp_ligne-57.pdf;5;48.8353049540602, 2.368980759123447
IDFM:C02265;T'bus 1;T'bus 1;Bus;E3051B;;"{""coordinates"": [[[2.559576487657948, 49.01033576607535], [2.5583894874237667, 49.00364128296663], [2.548334321254883, 49.00472787970376], [2.534672106657761, 49.00256253427742], [2.5279553459641217, 49.001727009395054], [2.5252783483944254, 48.99854221075603], [2.5235921546253826, 48.99464190126679], [2.524007965874509, 48.99101967762853], [2.5254030448415645, 48.989379619514295], [2.5295272848741326, 48.98962966107927], [2.531992649681509, 48.987463172573115], [2.5367493192925297, 48.98572813692461], [2.5451238878954747, 48.988943446122306], [2.544066066733508, 48.99115152524095], [2.5503041790800873, 48.984008228084484], [2.5519258359154873, 48.98290824239541], [2.554122292864926, 48.98327611814328], [2.555682456852725, 48.981366544362324], [2.556367752067537, 48.97790703240955], [2.5596131785751206, 48.97537415428002], [2.5689403483439226, 48.96582213611195], [2.566506117412048, 48.96456341159781], [2.562922505409147, 48.96357921851914], [2.559209021043954, 48.961821086544326], [2.561701870463922, 48.95933031162916], [2.5632236979942755, 48.95698881961285], [2.5651682971175145, 48.954693800336784], [2.566581127576933, 48.952288913395606], [2.566571807312476, 48.950130663984794], [2.5652281886521355, 48.94916359293567], [2.5686587133857746, 48.9454440570823]], [[2.5686587133857746, 48.9454440570823], [2.5666968584657304, 48.94987033132078], [2.5670353689452203, 48.951849919283745], [2.5655497175258644, 48.95480309343718], [2.563359718984363, 48.95705226264792], [2.5614392292037813, 48.95970703629785], [2.5596965329237102, 48.962308471405244], [2.5627199239995315, 48.963308706039406], [2.5651152901651564, 48.964297594831045], [2.5685514522369215, 48.96660307978853], [2.559390963416701, 48.97580497175416], [2.556284945010466, 48.97800564195456], [2.555805024768987, 48.98141195985269], [2.553751338193054, 48.983517531050374], [2.5501389113791033, 48.984160477572026], [2.544066066733508, 48.99115152524095], [2.54505974348293, 48.98846661295782], [2.5356270676385386, 48.985939613454505], [2.5336119774200356, 48.98667815716246], [2.525456302607451, 48.98953269875869], [2.524305689692909, 48.991335587308974], [2.523934598756391, 48.99455333807], [2.526990016633599, 48.99817129747993], [2.5275528685778146, 49.00089814620478], [2.535738527124495, 49.002521703538584], [2.547926018101929, 49.00452851569328], [2.5583894874237667, 49.00364128296663], [2.5596200865306886, 49.01003019561149], [2.5461214385636164, 49.00926953800068], [2.5331161603096386, 49.011449693979436], [2.529200192164701, 49.01517509785596], [2.5215706338510953, 49.012348401014286], [2.516433762725722, 49.01202208669505], [2.5116515060344446, 49.00742574371671], [2.5060451809226705, 49.006215840611404], [2.51066084554019, 49.00666636997482], [2.5164352695426992, 49.01186023523295], [2.522173165754406, 49.01223390394437], [2.5295529301280175, 49.015473218271936], [2.532466268800712, 49.01075477420743], [2.559576487657948, 49.01033576607535]]], ""type"": ""MultiLineString""}";C02265;Transdev Nord Seine-Saint-Denis;Terres d'Envol;https://ilico.iledefrance-mobilites.fr/uploads/fiches/20250703T102233Z-80f7fa34-b426-4c8b-9a12-d426978f8c69.pdf;T;48.991762885601396, 2.544074740625544
